Title,Content,URL
Cloninglines,"For example, this script creates a horizontal line at the the bar’sopenprice once everylengthbars, which it assigns to amainLinevariable. On all other bars, it creates acopiedLineusingline.copy()and callsline.set_*()functions tomodifyits properties. As we see below, altering thecopiedLinedoes not affect themainLinein any way:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Cloninglines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Cloninglines,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,"To delete a lineiddrawn by a script, use theline.delete()function. This function removes the line instance from the script and
its drawing on the chart.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,"Deleting line instances is often handy when one wants to only keep a
specific number of lines on the chart at any given time or conditionally
remove drawings as a chart progresses.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,"For example, this script draws a horizontal line with theextend.rightproperty whenever anRSIcrosses itsEMA.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,"The script stores all line IDs in alinesarray that ituses as a queueto only display the lastnumberOfLineson the chart. When
thesizeof thearrayexceeds the specifiednumberOfLines, the script removes the array’s
oldest line ID usingarray.shift()and deletes it withline.delete():",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletinglines,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Filling the space betweenlines,"Scripts canfillthe space between twolinedrawings by creating alinefillobject that references them with thelinefill.new()function. Linefills automatically determine their fill boundaries using
the properties from theline1andline2IDs that they reference.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Filling the space betweenlines,"For example, this script calculates a simple linear regression channel.
On the first chart bar, the script declares thebasisLine,upperLine, andlowerLinevariables to reference the channel’slineIDs, then it makes twolinefill.new()calls to createlinefillobjects that fill the upper and lower portions of the channel. The firstlinefillfills the space between thebasisLineand theupperLine, and the
second fills the space between thebasisLineandlowerLine.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Filling the space betweenlines,"The script updates the coordinates of the lines across subsequent bars.
However, notice that the script never needs to update the linefills
declared on the first bar. They automatically update their fill regions
based on the coordinates of their assigned lines:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Filling the space betweenlines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Filling the space betweenlines,"To learn more about thelinefilltype, seethissection of theFillspage.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Boxes,The built-ins in thebox.*namespace create and manageboxobjects:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Boxes,"As withlines,
users can callbox.set_*(),box.get_*(),box.copy(),
andbox.delete()built-ins as functions ormethods.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,Thebox.new()function creates a newboxobject to display on the chart. It has the following signatures:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Code:
box.new(top_left, bottom_right, border_color, border_width, border_style, extend, xloc, bgcolor, text, text_size, text_color, text_halign, text_valign, text_wrap, text_font_family, force_overlay, text_formatting) → series boxbox.new(left, top, right, bottom, border_color, border_width, border_style, extend, xloc, bgcolor, text, text_size, text_color, text_halign, text_valign, text_wrap, text_font_family, force_overlay, text_formatting) → series box",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"This function’s first overload includes thetop_leftandbottom_rightparameters, which acceptchart.pointobjects representing the top-left and bottom-right corners of the box,
respectively. The function copies the information from thesechart pointsto set the coordinates of the box’s corners. Whether it
uses theindexortimefields of thetop_leftandbottom_rightpoints as x-coordinates depends on the function’sxlocvalue.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"The second overload specifiesleft,top,right, andbottomedges
of the box. Theleftandrightparameters acceptintvalues specifying the box’s left and right x-coordinates, which can be
bar index or time values depending on thexlocvalue in the function
call. Thetopandbottomparameters acceptfloatvalues representing the box’s top and bottom y-coordinates.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,The function’s additional parameters are identical in both overloads:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,border_color,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the color of all four of the box’s borders. The default
iscolor.blue.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,border_width,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the width of the borders, in pixels. Its default value is
1.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,border_style,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the style of the borders, which can be any of the options
in theBox stylessection of this page.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,extend,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Determines whether the box’s borders extend infinitely beyond the
left or right x-coordinates. It accepts one of the following values:extend.left,extend.right,extend.both,
orextend.none(default).",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,xloc,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Determines whether the left and right edges of the box use bar index
or time values as x-coordinates. The default isxloc.bar_index.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"In the first overload, anxlocvalue ofxloc.bar_indexmeans that the function will use theindexfields of thetop_leftandbottom_rightchart points, and anxlocvalue ofxloc.bar_timemeans that it will use theirtimefields.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"In the second overload, using anxlocvalue ofxloc.bar_indexmeans the function treats theleftandrightvalues as bar
indices, andxloc.bar_timemeans it will treat them as timestamps.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"When the specified x-coordinates representbar indexvalues, it’s
important to note that the minimum x-coordinate allowed isbar_index - 9999. For larger offsets, one can usexloc.bar_time.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,bgcolor,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the background color of the space inside the box. The
default value iscolor.blue.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"The text to display inside the box. By default, its value is an
empty string.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_size,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the size of the text within the box. It accepts both “int” size values and “string”size.*constants. The “int” size can be any positive integer. Thesize.*constants and their equivalent “int” sizes are:size.auto(0),size.tiny(8),size.small(10),size.normal(14),size.large(20),
andsize.huge(36).
The default value issize.auto.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_color,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,Controls the color of the text. Its default iscolor.black.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_halign,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the horizontal alignment of the text within the box’s
boundaries. It accepts one of the following:text.align_left,text.align_right,
ortext.align_center(default).",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_valign,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Specifies the vertical alignment of the text within the box’s
boundaries. It accepts one of the following:text.align_top,text.align_bottom,
ortext.align_center(default).",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_wrap,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Determines whether the box will wrap the text within it. If its
value istext.wrap_auto,
the box wraps the text to ensure it does not span past its vertical
borders. It also clips the wrapped text when it extends past the
bottom. If the value istext.wrap_none,
the box displays the text on a single line that can extend beyond
its borders. The default istext.wrap_none.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_font_family,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,Defines the font family of the box’s text. Usingfont.family_defaultdisplays the box’s text with the system’s default font. Thefont.family_monospacedisplays the text in a monospace format. The default value isfont.family_default.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,force_overlay,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Iftrue, the drawing will display on the main chart pane, even when the script occupies a separate pane. Optional. The default isfalse.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,text_formatting,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,Specifies the formatting of the box’s text. Usingtext.format_nonedisplays the text with no special formatting. This parameter also accepts the argumentstext.format_boldortext.format_italic. Usingtext.format_bold + text.format_italicapplies both formats together to display text that is both bold and italicized. The default value istext.format_none.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"Let’s write a simple script to display boxes on a chart. The example
below draws a box projecting each bar’shighandlowvalues from the horizontal center of the current bar to the center of
the next available bar.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,"On each bar, the script createstopLeftandbottomRightpoints viachart.point.now()andchart.point_from_index(),
then callsbox.new()to construct a new box and display it on the chart. It also highlights
the background on the unconfirmed chart bar usingbgcolor()to indicate that it redraws that box until the bar’s last update:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingboxes,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,"Multiplesetterfunctions exist in thebox.*namespace, allowing
scripts to modify the properties ofboxobjects:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,"As with setter functions in theline.*namespace, all box setters
modify theidbox directly without returning a value, and each setter
function accepts “series” arguments.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,"Note that, unlikelines, thebox.*namespace does not contain a setter function to
modify a box’sxloc. Users mustcreatea new box with the desiredxlocsetting for such cases.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,"This example uses boxes to visualize the ranges of upward and downward
bars with the highestvolumeover a user-definedtimeframe. When the script detects achangein thetimeframe, it assignsnew
boxesto itsupBoxanddownBoxvariables, resets itsupVolumeanddownVolumevalues, and highlights the chart background.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,"When an upward or downward bar’svolumeexceeds theupVolumeordownVolume, the script updates the
volume-tracking variables and callsbox.set_top_left_point()andbox.set_bottom_right_point()to update theupBoxordownBoxcoordinates. The setters use the
information from thechart pointscreated withchart.point.now()andchart.point.from_time()to project that bar’shighandlowvalues from the current time to theclosing
timeof thetimeframe:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Modifyingboxes,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Boxstyles,Users can include one of the followingline.style_*variables in theirbox.new()orbox.set_border_style()function calls to set the border styles of boxes drawn by their scripts:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Reading boxvalues,"Thebox.*namespace featuresgetterfunctions that allow scripts to
retrieve coordinate values from a box instance:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Reading boxvalues,"The example below draws boxes to visualize hypothetical price ranges
over a period oflengthbars. At the start of each new period, it uses
the average candle range multiplied by thescaleFactorinput to
calculate the corner points of a box centered at thehl2price with aninitialRangeheight. After drawing the first box, it
createsnumberOfBoxes - 1new boxes inside aforloop.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Reading boxvalues,"Within each loop iteration, the script gets thelastBoxDrawnby
retrieving thelastelement from the read-onlybox.allarray, then callsbox.get_top()andbox.get_bottom()to get its y-coordinates. It uses these values to calculate the
coordinates for a new box that’sscaleFactortimes taller than the
previous:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Reading boxvalues,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Reading boxvalues,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Cloningboxes,"To clone a specific boxid, usebox.copy().
This function copies the box and its properties. Any changes to the
copied box do not affect the original.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Cloningboxes,"For example, this script declares anoriginalBoxvariable on the first
bar and assigns anew
boxto it once everylengthbars. On other bars, it usesbox.copy()to create acopiedBoxand callsbox.set_*()functions tomodifyits properties. As shown on the chart below, these changes
do not modify theoriginalBox:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Cloningboxes,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingboxes,"To delete boxes drawn by a script, usebox.delete().
As with*.delete()functions in other drawing namespaces, this
function is handy for conditionally removing boxes or maintaining a
specific number of boxes on the chart.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingboxes,"This example displays boxes representing periodic cumulative volume
values. The scriptcreatesa new box ID and stores it in aboxesarray once everylengthbars. If thearray’s
sizeexceeds the specifiednumberOfBoxes, the script removes the oldest box
from the array usingarray.shift()and deletes it usingbox.delete().",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingboxes,"On other bars, it accumulatesvolumeover each period bymodifyingthetopof thelastbox in theboxesarray. The script then usesfor loopsto find thehighestTopof all the array’s boxes and set thebgcolorof each box
with agradient
colorbased on itsbox.get_top()value relative to thehighestTop:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingboxes,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingboxes,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Polylines,"Pine Script™ polylines areadvanceddrawings that sequentially
connect the coordinates from anarrayofchart.pointinstances using straight orcurvedline segments.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Polylines,"These powerful drawings can connect up to 10,000 points at any available
location on the chart, allowing scripts to draw custom series, polygons,
and other complex geometric formations that are otherwise difficult or
impossible to draw usinglineorboxobjects.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Polylines,"Thepolyline.*namespace features the following built-ins for creating
and managingpolylineobjects:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Polylines,"Unlikelinesorboxes,
polylines do not have functions for modification or reading their
properties. To redraw a polyline on the chart, one candeletethe
existing instance andcreatea new polyline with the desired changes.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,Thepolyline.new()function creates a newpolylineinstance to display on the chart. It has the following signature:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Code:
polyline.new(points, curved, closed, xloc, line_color, fill_color, line_style, line_width, force_overlay) → series polyline",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"The following eight parameters affect the behavior of a polyline
drawing:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,points,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Accepts anarrayofchart.pointobjects that determine the coordinates of each point in the
polyline. The drawing connects the coordinates from each element in
thearraysequentially, starting from thefirst. Whether the polyline uses
theindexortimefield from eachchart pointfor its x-coordinates depends on thexlocvalue in the
function call.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,curved,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Specifies whether the drawing uses curved line segments to connect
eachchart.pointin thepointsarray. The default value isfalse, meaning it uses
straight line segments.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,closed,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Controls whether the polyline will connect the lastchart.pointin thepointsarray to the first, forming aclosed polyline. The
default value isfalse.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,xloc,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Specifies which field from eachchart.pointin thepointsarray the polyline uses for its x-coordinates. When
its value isxloc.bar_index,
the function uses theindexfields to create the polyline. When
its value isxloc.bar_time,
the function uses thetimefields. The default value isxloc.bar_index.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,line_color,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Specifies the color of all line segments in the polyline drawing.
The default iscolor.blue.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,fill_color,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Controls the color of the closed space filled by the polyline
drawing. Its default value isna.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,line_style,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Specifies the style of the polyline, which can be any of the
available options in theLine stylessection of this page. The default isline.style_solid.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,line_width,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Specifies the width of the polyline, in pixels. The default value is
1.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,force_overlay,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Iftrue, the drawing will display on the main chart pane, even when the script occupies a separate pane. Optional. The default isfalse.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"This script demonstrates a simple example of drawing a polyline on the
chart. Itpushesa newchart.pointwith an alternatingpricevalue into apointsarray and colors the
background withbgcolor()once everylengthbars.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"On thelast confirmed historical
bar,
the script draws a new polyline on the chart, connecting the coordinates
from eachchart pointin thearray,
starting from the first:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Polylines can drawcurvesthat are otherwise impossible to produce
withlinesorboxes. When
enabling thecurvedparameter of thepolyline.new()function, the resulting polyline interpolatesnonlinearvalues between
the coordinates from eachchart.pointin itsarrayofpointsto generate a curvy effect.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"For instance, the “Oscillating polyline” script in our previous
example usesstraightline segments to produce a drawing resembling a
triangle wave, meaning a waveform that zig-zags between its peaks and
valleys. If we set thecurvedparameter in thepolyline.new()call from that example totrue, the resulting drawing would connect
the points usingcurvedsegments, producing a smooth, nonlinear shape
similar to a sine wave:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Notice that in this example, the smooth curves have relatively
consistent behavior, and no portion of the drawing extends past its
defined coordinates, which is not always the case when drawing curved
polylines. The data used to construct a polyline heavily impacts the
smooth, piecewise function it interpolates between its points. In some
cases, the interpolated curvecanreach beyond its actual coordinates.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Let’s add some variation to thechart pointsin our example’spointsarray to demonstrate this
behavior. In the version below, the script multiplies theyValueby arandomvalue in thechart.point.now()calls.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"To visualize the behavior, this script also creates a horizontallineat thepricevalue from eachchart.pointin thepointsarray, and it displays another polyline connecting the
same points with straight line segments. As we see on the chart, both
polylines pass through all coordinates from thepointsarray. However,
the curvy polyline occasionally reachesbeyondthe vertical boundaries
indicated by the horizontallines, whereas
the polyline drawn using straight segments does not:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Since a single polyline can contain numerous straight or curved line
segments, and theclosedparameter allows the drawing to connect the
coordinates from the first and lastchart.pointin itsarrayofpoints, we can use polylines to draw many different types of closed
polygonal shapes.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"Let’s draw some polygons in Pine. The following script periodically
draws randomized polygons centered athl2price values.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,"On each occurrence of thenewPolygoncondition, itclearsthepointsarray, calculates thenumberOfSidesandrotationOffsetof the new polygon drawing based onmath.random()values, then uses afor loopto pushnumberOfSidesnewchart pointsinto thearraythat contain stepped coordinates from an elliptical path withxScaleandyScalesemi-axes. The script draws the polygon by connecting eachchart.pointfrom thepointsarray using aclosed polylinewith straight line
segments:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Creatingpolylines,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,"To delete a specific polylineid, usepolyline.delete().
This function removes thepolylineobject from the script and its drawing on the chart.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,"As with other drawing objects, we can usepolyline.delete()to maintain a specific number of polyline drawings or conditionally
remove drawings from a chart.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,"For example, the script below periodically draws approximate arithmetic
spirals and stores their polyline IDs in anarray,
which ituses as a queueto manage the number of drawings it displays.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,"When thenewSpiralcondition occurs, the script creates apointsarray and addschart pointswithin afor loop. On each loop iteration, it calls thespiralPoint()user-defined functionto create a newchart.pointcontaining stepped values from an elliptical path that grows with
respect to theangle. The script then creates a randomly coloredcurved polylineconnecting the coordinates from thepointsandpushesits ID into thepolylinesarray.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,"When the array’ssizeexceeds the specifiednumberOfSpirals, the script removes the oldest
polyline usingarray.shift()and deletes the object usingpolyline.delete():",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Deletingpolylines,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Redrawingpolylines,"It may be desirable in some cases to change a polyline drawing
throughout a script’s execution. While thepolyline.*namespace does
not contain built-in setter functions, we canredrawpolylines
referenced by variables orcollectionsbydeletingthe existing polylines and assigningnew
instanceswith the desired changes.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Redrawingpolylines,The following example usespolyline.delete()andpolyline.new()calls to update the value of a polyline variable.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Redrawingpolylines,"This script draws closed polylines that connect the open, high, low, and
close points of periods containinglengthbars. It creates acurrentDrawingvariable on the first bar and assigns a polyline ID to
it on every chart bar. It uses theopenPoint,highPoint,lowPoint,
andclosePointvariables to referencechart pointsthat track the period’s developing OHLC values. As new
values emerge, the script assigns newchart.pointobjects to the variables, collects them in anarrayusingarray.from,
then creates anew
polylineconnecting the coordinates from the array’s points and assigns it to
thecurrentDrawing.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Redrawingpolylines,"When thenewPeriodcondition isfalse(i.e., the current period is
not complete), the scriptdeletesthe polyline referenced by thecurrentDrawingbeforecreating a new one, resulting in a dynamic drawing that changes over the
developing period:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Redrawingpolylines,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Realtimebehavior,"Lines,boxes, andpolylinesare subject to bothcommitandrollbackactions, which affect the
behavior of a script when it executes on a realtime bar. See the page on
Pine Script™‘sExecution model.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Realtimebehavior,"This script demonstrates the effect of rollback when it executes on the
realtime,unconfirmedchart bar:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Realtimebehavior,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Realtimebehavior,"Theline.new()call in this example creates a newlineID on each iteration when values change on the unconfirmed bar. The
script automatically deletes the objects created on each change in that
bar because of therollbackbefore each iteration. It onlycommitsthe last line created before the bar closes, and thatlineinstance is the one that persists on the confirmed bar.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Total number ofobjects,"Lines,boxes, andpolylinesconsume server resources, which is why there are limits on the total
number of drawings per script. When a script creates more drawing
objects than the allowed limit, the Pine Script™ runtime automatically
deletes the oldest ones in a process referred to asgarbage
collection.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Total number ofobjects,"A single script can contain up to 500 lines, 500 boxes, and 100
polylines. Users can control the garbage collection limits by specifying
themax_lines_count,max_boxes_count, andmax_polylines_countvalues in their script’sindicator()orstrategy()declaration statement.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Total number ofobjects,"This script demonstrates how garbage collection works in Pine. It
creates a new line, box, and polyline on each chart bar. We haven’t
specified values for themax_lines_count,max_boxes_count, ormax_polylines_countparameters in theindicator()function call, so the script will maintain the most recent ~50 lines,
boxes, and polylines on the chart, as this is the default setting for
each parameter:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Total number ofobjects,,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Total number ofobjects,Note that:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Future references with`xloc.bar_index`,Objects positioned usingxloc.bar_indexcan contain x-coordinates no further than 500 bars into the future.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Othercontexts,"Scripts cannot uselines,boxes, orpolylinesinrequest.*()functions. Instances of these types can use the values
fromrequest.*()calls, but scripts can only create and draw them in
the chart’s context.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Othercontexts,This limitation is also why drawing objects will not work when using thetimeframeparameter in theindicator()declaration statement.,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Historical buffer and`max_bars_back`,"Usingbarstate.isrealtimein combination with drawings may sometimes produce unexpected results.
For example, the intention of this script is to ignore all historical
bars and draw horizontal lines spanning 300 bars back onrealtimebars:",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Historical buffer and`max_bars_back`,"However, it will fail at runtime and raise an error. The script fails
because it cannot determine the buffer size for historical values of the
underlyingtimeseries. Although the code doesn’t contain the built-intimevariable, the built-inbar_indexuses thetimeseries in its inner workings. Therefore, accessing the value of thebar_indexfrom 300 bars back requires the history buffer of thetimeseries to be at least 300 bars.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Historical buffer and`max_bars_back`,"Pine Script™ includes a mechanism that detects the required historical
buffer size automatically in most cases. It works by letting the script
access historical values any number of bars back for a limited duration.
In this script’s case, usingbarstate.isrealtimeto control the drawing of lines prevents it from accessing the
historical series, so it cannot infer the required historical buffer
size, and the script fails.",https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
Historical buffer and`max_bars_back`,The simple solution to this issue is to use themax_bars_back()function toexplicitly definethe historical buffer of thetimeseries before evaluating theconditional structure:,https://www.tradingview.com/pine-script-docs/concepts/lines-and-boxes
